"Plot Title: OM_WL2"
"#","Date Time, GMT-07:00","Abs Pres, kPa (LGR S/N: 20389423, SEN S/N: 20389423)","Temp, °C (LGR S/N: 20389423, SEN S/N: 20389423)","Coupler Detached (LGR S/N: 20389423)","Coupler Attached (LGR S/N: 20389423)","Host Connected (LGR S/N: 20389423)","End Of File (LGR S/N: 20389423)"
477,09/02/18 05:40:00 AM,96.765,23.869,,,,
478,09/02/18 05:45:00 AM,96.778,23.773,,,,
479,09/02/18 05:50:00 AM,96.778,23.773,,,,
480,09/02/18 05:55:00 AM,96.795,23.773,,,,
481,09/02/18 06:00:00 AM,96.795,23.773,,,,
482,09/02/18 06:05:00 AM,96.812,23.773,,,,
483,09/02/18 06:10:00 AM,96.809,23.677,,,,
484,09/02/18 06:15:00 AM,96.826,23.677,,,,
485,09/02/18 06:20:00 AM,96.826,23.677,,,,
486,09/02/18 06:25:00 AM,96.859,23.677,,,,
487,09/02/18 06:30:00 AM,96.859,23.677,,,,
488,09/02/18 06:35:00 AM,96.859,23.677,,,,
489,09/02/18 06:40:00 AM,96.859,23.677,,,,
490,09/02/18 06:45:00 AM,96.873,23.581,,,,
491,09/02/18 06:50:00 AM,96.890,23.581,,,,
492,09/02/18 06:55:00 AM,96.873,23.581,,,,
493,09/02/18 07:00:00 AM,96.890,23.581,,,,
494,09/02/18 07:05:00 AM,96.890,23.581,,,,
495,09/02/18 07:10:00 AM,96.890,23.581,,,,
496,09/02/18 07:15:00 AM,96.907,23.581,,,,
497,09/02/18 07:20:00 AM,96.907,23.581,,,,
498,09/02/18 07:25:00 AM,96.890,23.581,,,,
499,09/02/18 07:30:00 AM,96.907,23.581,,,,
500,09/02/18 07:35:00 AM,96.910,23.677,,,,
501,09/02/18 07:40:00 AM,96.910,23.677,,,,
502,09/02/18 07:45:00 AM,96.910,23.677,,,,
503,09/02/18 07:50:00 AM,96.893,23.677,,,,
504,09/02/18 07:55:00 AM,96.910,23.677,,,,
505,09/02/18 08:00:00 AM,96.910,23.677,,,,
506,09/02/18 08:05:00 AM,96.910,23.677,,,,
507,09/02/18 08:10:00 AM,96.910,23.677,,,,
508,09/02/18 08:15:00 AM,96.913,23.773,,,,
509,09/02/18 08:20:00 AM,96.929,23.773,,,,
510,09/02/18 08:25:00 AM,96.929,23.773,,,,
511,09/02/18 08:30:00 AM,96.929,23.773,,,,
512,09/02/18 08:35:00 AM,96.929,23.773,,,,
513,09/02/18 08:40:00 AM,96.929,23.773,,,,
514,09/02/18 08:45:00 AM,96.932,23.869,,,,
515,09/02/18 08:50:00 AM,96.932,23.869,,,,
516,09/02/18 08:55:00 AM,96.932,23.869,,,,
517,09/02/18 09:00:00 AM,96.932,23.869,,,,
518,09/02/18 09:05:00 AM,96.932,23.869,,,,
519,09/02/18 09:10:00 AM,96.952,23.966,,,,
520,09/02/18 09:15:00 AM,96.935,23.966,,,,
521,09/02/18 09:20:00 AM,96.935,23.966,,,,
522,09/02/18 09:25:00 AM,96.935,23.966,,,,
523,09/02/18 09:30:00 AM,96.938,24.062,,,,
524,09/02/18 09:35:00 AM,96.938,24.062,,,,
525,09/02/18 09:40:00 AM,96.938,24.062,,,,
526,09/02/18 09:45:00 AM,96.938,24.062,,,,
527,09/02/18 09:50:00 AM,96.925,24.158,,,,
528,09/02/18 09:55:00 AM,96.925,24.158,,,,
529,09/02/18 10:00:00 AM,96.908,24.158,,,,
530,09/02/18 10:05:00 AM,96.925,24.158,,,,
531,09/02/18 10:10:00 AM,96.908,24.158,,,,
532,09/02/18 10:15:00 AM,96.911,24.255,,,,
533,09/02/18 10:20:00 AM,96.911,24.255,,,,
534,09/02/18 10:25:00 AM,96.928,24.255,,,,
535,09/02/18 10:30:00 AM,96.928,24.255,,,,
536,09/02/18 10:35:00 AM,96.914,24.351,,,,
537,09/02/18 10:40:00 AM,96.897,24.351,,,,
538,09/02/18 10:45:00 AM,96.914,24.351,,,,
539,09/02/18 10:50:00 AM,96.883,24.448,,,,
540,09/02/18 10:55:00 AM,96.883,24.448,,,,
541,09/02/18 11:00:00 AM,96.867,24.448,,,,
542,09/02/18 11:05:00 AM,96.870,24.545,,,,
543,09/02/18 11:10:00 AM,96.870,24.545,,,,
544,09/02/18 11:15:00 AM,96.870,24.545,,,,
545,09/02/18 11:20:00 AM,96.856,24.641,,,,
546,09/02/18 11:25:00 AM,96.856,24.641,,,,
547,09/02/18 11:30:00 AM,96.842,24.738,,,,
548,09/02/18 11:35:00 AM,96.842,24.738,,,,
549,09/02/18 11:40:00 AM,96.842,24.738,,,,
550,09/02/18 11:45:00 AM,96.845,24.835,,,,
551,09/02/18 11:50:00 AM,96.845,24.835,,,,
552,09/02/18 11:55:00 AM,96.828,24.835,,,,
553,09/02/18 12:00:00 PM,96.828,24.835,,,,
554,09/02/18 12:05:00 PM,96.831,24.931,,,,
555,09/02/18 12:10:00 PM,96.814,24.931,,,,
556,09/02/18 12:15:00 PM,96.814,24.931,,,,
557,09/02/18 12:20:00 PM,96.801,25.028,,,,
558,09/02/18 12:25:00 PM,96.801,25.028,,,,
559,09/02/18 12:30:00 PM,96.801,25.028,,,,
560,09/02/18 12:35:00 PM,96.784,25.028,,,,
561,09/02/18 12:40:00 PM,96.784,25.028,,,,
562,09/02/18 12:45:00 PM,96.770,25.125,,,,
563,09/02/18 12:50:00 PM,96.753,25.125,,,,
564,09/02/18 12:55:00 PM,96.753,25.125,,,,
565,09/02/18 01:00:00 PM,96.740,25.222,,,,
566,09/02/18 01:05:00 PM,96.723,25.222,,,,
567,09/02/18 01:10:00 PM,96.726,25.319,,,,
568,09/02/18 01:15:00 PM,96.709,25.319,,,,
569,09/02/18 01:20:00 PM,96.712,25.416,,,,
570,09/02/18 01:25:00 PM,96.695,25.416,,,,
571,09/02/18 01:30:00 PM,96.695,25.416,,,,
572,09/02/18 01:35:00 PM,96.698,25.513,,,,
573,09/02/18 01:40:00 PM,96.698,25.513,,,,
574,09/02/18 01:45:00 PM,96.681,25.513,,,,
575,09/02/18 01:50:00 PM,96.654,25.708,,,,
576,09/02/18 01:55:00 PM,96.674,25.805,,,,
577,09/02/18 02:00:00 PM,96.643,25.902,,,,
578,09/02/18 02:05:00 PM,96.632,26.097,,,,
579,09/02/18 02:10:00 PM,96.621,26.292,,,,
580,09/02/18 02:15:00 PM,96.611,26.488,,,,
581,09/02/18 02:20:00 PM,96.614,26.585,,,,
582,09/02/18 02:25:00 PM,96.603,26.781,,,,
583,09/02/18 02:30:00 PM,96.606,26.879,,,,
584,09/02/18 02:35:00 PM,96.592,26.977,,,,
585,09/02/18 02:40:00 PM,96.598,27.173,,,,
586,09/02/18 02:45:00 PM,96.584,27.272,,,,
587,09/02/18 02:50:00 PM,96.570,27.370,,,,
588,09/02/18 02:55:00 PM,96.559,27.567,,,,
589,09/02/18 03:00:00 PM,96.562,27.665,,,,
590,09/02/18 03:05:00 PM,96.548,27.764,,,,
591,09/02/18 03:10:00 PM,96.534,27.862,,,,
592,09/02/18 03:15:00 PM,96.524,28.060,,,,
593,09/02/18 03:20:00 PM,96.526,28.159,,,,
594,09/02/18 03:25:00 PM,96.513,28.258,,,,
595,09/02/18 03:30:00 PM,96.502,28.456,,,,
596,09/02/18 03:35:00 PM,96.471,28.555,,,,
597,09/02/18 03:40:00 PM,96.491,28.655,,,,
598,09/02/18 03:45:00 PM,96.463,28.853,,,,
599,09/02/18 03:50:00 PM,96.483,28.953,,,,
600,09/02/18 03:55:00 PM,96.463,28.853,,,,
601,09/02/18 04:00:00 PM,96.474,28.655,,,,
602,09/02/18 04:05:00 PM,96.488,28.555,,,,
603,09/02/18 04:10:00 PM,96.468,28.456,,,,
604,09/02/18 04:15:00 PM,96.462,28.258,,,,
605,09/02/18 04:20:00 PM,96.476,28.159,,,,
606,09/02/18 04:25:00 PM,96.473,28.060,,,,
607,09/02/18 04:30:00 PM,96.453,27.961,,,,
608,09/02/18 04:35:00 PM,96.467,27.862,,,,
609,09/02/18 04:40:00 PM,96.448,27.764,,,,
610,09/02/18 04:45:00 PM,96.448,27.764,,,,
611,09/02/18 04:50:00 PM,96.445,27.665,,,,
612,09/02/18 04:55:00 PM,96.459,27.567,,,,
613,09/02/18 05:00:00 PM,96.456,27.468,,,,
614,09/02/18 05:05:00 PM,96.453,27.370,,,,
615,09/02/18 05:10:00 PM,96.466,27.272,,,,
616,09/02/18 05:15:00 PM,96.463,27.173,,,,
617,09/02/18 05:20:00 PM,96.461,27.075,,,,
618,09/02/18 05:25:00 PM,96.474,26.977,,,,
619,09/02/18 05:30:00 PM,96.471,26.879,,,,
620,09/02/18 05:35:00 PM,96.485,26.781,,,,
621,09/02/18 05:40:00 PM,96.485,26.781,,,,
622,09/02/18 05:45:00 PM,96.499,26.683,,,,
623,09/02/18 05:50:00 PM,96.479,26.585,,,,
624,09/02/18 05:55:00 PM,96.479,26.585,,,,
625,09/02/18 06:00:00 PM,96.460,26.488,,,,
626,09/02/18 06:05:00 PM,96.460,26.488,,,,
627,09/02/18 06:10:00 PM,96.457,26.390,,,,
628,09/02/18 06:15:00 PM,96.473,26.390,,,,
629,09/02/18 06:20:00 PM,96.490,26.390,,,,
630,09/02/18 06:25:00 PM,96.507,26.390,,,,
631,09/02/18 06:30:00 PM,96.504,26.292,,,,
632,09/02/18 06:35:00 PM,96.504,26.292,,,,
633,09/02/18 06:40:00 PM,96.501,26.195,,,,
634,09/02/18 06:45:00 PM,96.501,26.195,,,,
635,09/02/18 06:50:00 PM,96.501,26.195,,,,
636,09/02/18 06:55:00 PM,96.515,26.097,,,,
637,09/02/18 07:00:00 PM,96.498,26.097,,,,
638,09/02/18 07:05:00 PM,96.495,26.000,,,,
639,09/02/18 07:10:00 PM,96.512,26.000,,,,
640,09/02/18 07:15:00 PM,96.526,25.902,,,,
641,09/02/18 07:20:00 PM,96.526,25.902,,,,
642,09/02/18 07:25:00 PM,96.559,25.902,,,,
643,09/02/18 07:30:00 PM,96.539,25.805,,,,
644,09/02/18 07:35:00 PM,96.539,25.805,,,,
645,09/02/18 07:40:00 PM,96.537,25.708,,,,
646,09/02/18 07:45:00 PM,96.537,25.708,,,,
647,09/02/18 07:50:00 PM,96.550,25.610,,,,
648,09/02/18 07:55:00 PM,96.550,25.610,,,,
649,09/02/18 08:00:00 PM,96.584,25.610,,,,
650,09/02/18 08:05:00 PM,96.581,25.513,,,,
651,09/02/18 08:10:00 PM,96.598,25.513,,,,
652,09/02/18 08:15:00 PM,96.595,25.416,,,,
653,09/02/18 08:20:00 PM,96.611,25.416,,,,
654,09/02/18 08:25:00 PM,96.628,25.416,,,,
655,09/02/18 08:30:00 PM,96.642,25.319,,,,
656,09/02/18 08:35:00 PM,96.642,25.319,,,,
657,09/02/18 08:40:00 PM,96.642,25.319,,,,
658,09/02/18 08:45:00 PM,96.656,25.222,,,,
659,09/02/18 08:50:00 PM,96.673,25.222,,,,
660,09/02/18 08:55:00 PM,96.673,25.222,,,,
661,09/02/18 09:00:00 PM,96.689,25.222,,,,
662,09/02/18 09:05:00 PM,96.703,25.125,,,,
663,09/02/18 09:10:00 PM,96.737,25.125,,,,
664,09/02/18 09:15:00 PM,96.734,25.028,,,,
665,09/02/18 09:20:00 PM,96.734,25.028,,,,
666,09/02/18 09:25:00 PM,96.734,25.028,,,,
667,09/02/18 09:30:00 PM,96.717,25.028,,,,
668,09/02/18 09:35:00 PM,96.714,24.931,,,,
669,09/02/18 09:40:00 PM,96.747,24.931,,,,
670,09/02/18 09:45:00 PM,96.764,24.931,,,,
671,09/02/18 09:50:00 PM,96.731,24.931,,,,
672,09/02/18 09:55:00 PM,96.764,24.931,,,,
673,09/02/18 10:00:00 PM,96.781,24.931,,,,
674,09/02/18 10:05:00 PM,96.795,24.835,,,,
675,09/02/18 10:10:00 PM,96.778,24.835,,,,
676,09/02/18 10:15:00 PM,96.778,24.835,,,,
677,09/02/18 10:20:00 PM,96.795,24.835,,,,
678,09/02/18 10:25:00 PM,96.811,24.835,,,,
679,09/02/18 10:30:00 PM,96.825,24.738,,,,
680,09/02/18 10:35:00 PM,96.808,24.738,,,,
681,09/02/18 10:40:00 PM,96.808,24.738,,,,
682,09/02/18 10:45:00 PM,96.825,24.738,,,,
683,09/02/18 10:50:00 PM,96.825,24.738,,,,
684,09/02/18 10:55:00 PM,96.808,24.738,,,,
685,09/02/18 11:00:00 PM,96.825,24.738,,,,
686,09/02/18 11:05:00 PM,96.822,24.641,,,,
687,09/02/18 11:10:00 PM,96.856,24.641,,,,
688,09/02/18 11:15:00 PM,96.839,24.641,,,,
689,09/02/18 11:20:00 PM,96.839,24.641,,,,
690,09/02/18 11:25:00 PM,96.822,24.641,,,,
691,09/02/18 11:30:00 PM,96.839,24.641,,,,
692,09/02/18 11:35:00 PM,96.822,24.641,,,,
693,09/02/18 11:40:00 PM,96.839,24.641,,,,
694,09/02/18 11:45:00 PM,96.836,24.545,,,,
695,09/02/18 11:50:00 PM,96.836,24.545,,,,
696,09/02/18 11:55:00 PM,96.836,24.545,,,,
697,09/03/18 12:00:00 AM,96.853,24.545,,,,
698,09/03/18 12:05:00 AM,96.853,24.545,,,,
699,09/03/18 12:10:00 AM,96.853,24.545,,,,
700,09/03/18 12:15:00 AM,96.870,24.545,,,,
701,09/03/18 12:20:00 AM,96.903,24.545,,,,
702,09/03/18 12:25:00 AM,96.920,24.545,,,,
703,09/03/18 12:30:00 AM,96.917,24.448,,,,
704,09/03/18 12:35:00 AM,96.934,24.448,,,,
705,09/03/18 12:40:00 AM,96.934,24.448,,,,
706,09/03/18 12:45:00 AM,96.950,24.448,,,,
707,09/03/18 12:50:00 AM,96.950,24.448,,,,
708,09/03/18 12:55:00 AM,96.950,24.448,,,,
709,09/03/18 01:00:00 AM,96.947,24.351,,,,
710,09/03/18 01:05:00 AM,96.947,24.351,,,,
711,09/03/18 01:10:00 AM,96.947,24.351,,,,
712,09/03/18 01:15:00 AM,96.947,24.351,,,,
713,09/03/18 01:20:00 AM,96.947,24.351,,,,
714,09/03/18 01:25:00 AM,96.947,24.351,,,,
715,09/03/18 01:30:00 AM,96.961,24.255,,,,
716,09/03/18 01:35:00 AM,96.961,24.255,,,,
717,09/03/18 01:40:00 AM,96.978,24.255,,,,
718,09/03/18 01:45:00 AM,96.978,24.255,,,,
719,09/03/18 01:50:00 AM,96.958,24.158,,,,
720,09/03/18 01:55:00 AM,96.975,24.158,,,,
721,09/03/18 02:00:00 AM,96.958,24.158,,,,
722,09/03/18 02:05:00 AM,96.958,24.158,,,,
723,09/03/18 02:10:00 AM,96.941,24.158,,,,
724,09/03/18 02:15:00 AM,96.938,24.062,,,,
725,09/03/18 02:20:00 AM,96.955,24.062,,,,
726,09/03/18 02:25:00 AM,96.922,24.062,,,,
727,09/03/18 02:30:00 AM,96.922,24.062,,,,
728,09/03/18 02:35:00 AM,96.919,23.966,,,,
729,09/03/18 02:40:00 AM,96.919,23.966,,,,
730,09/03/18 02:45:00 AM,96.919,23.966,,,,
731,09/03/18 02:50:00 AM,96.935,23.966,,,,
732,09/03/18 02:55:00 AM,96.935,23.966,,,,
733,09/03/18 03:00:00 AM,96.916,23.869,,,,
734,09/03/18 03:05:00 AM,96.916,23.869,,,,
735,09/03/18 03:10:00 AM,96.916,23.869,,,,
736,09/03/18 03:15:00 AM,96.932,23.869,,,,
737,09/03/18 03:20:00 AM,96.949,23.869,,,,
738,09/03/18 03:25:00 AM,96.929,23.773,,,,
739,09/03/18 03:30:00 AM,96.946,23.773,,,,
740,09/03/18 03:35:00 AM,96.946,23.773,,,,
741,09/03/18 03:40:00 AM,96.963,23.773,,,,
742,09/03/18 03:45:00 AM,96.963,23.773,,,,
743,09/03/18 03:50:00 AM,96.963,23.773,,,,
744,09/03/18 03:55:00 AM,96.960,23.677,,,,
745,09/03/18 04:00:00 AM,96.977,23.677,,,,
746,09/03/18 04:05:00 AM,96.977,23.677,,,,
747,09/03/18 04:10:00 AM,96.960,23.677,,,,
748,09/03/18 04:15:00 AM,96.943,23.677,,,,
749,09/03/18 04:20:00 AM,96.943,23.677,,,,
750,09/03/18 04:25:00 AM,96.940,23.581,,,,
751,09/03/18 04:30:00 AM,96.940,23.581,,,,
752,09/03/18 04:35:00 AM,96.957,23.581,,,,
753,09/03/18 04:40:00 AM,96.957,23.581,,,,
754,09/03/18 04:45:00 AM,96.940,23.581,,,,
755,09/03/18 04:50:00 AM,96.940,23.581,,,,
756,09/03/18 04:55:00 AM,96.954,23.484,,,,
757,09/03/18 05:00:00 AM,96.954,23.484,,,,
758,09/03/18 05:05:00 AM,96.954,23.484,,,,
759,09/03/18 05:10:00 AM,96.971,23.484,,,,
760,09/03/18 05:15:00 AM,96.951,23.388,,,,
761,09/03/18 05:20:00 AM,96.967,23.388,,,,
762,09/03/18 05:25:00 AM,96.967,23.388,,,,
763,09/03/18 05:30:00 AM,96.967,23.388,,,,
764,09/03/18 05:35:00 AM,96.984,23.388,,,,
765,09/03/18 05:40:00 AM,96.981,23.292,,,,
766,09/03/18 05:45:00 AM,96.981,23.292,,,,
767,09/03/18 05:50:00 AM,96.981,23.292,,,,
768,09/03/18 05:55:00 AM,96.964,23.292,,,,
769,09/03/18 06:00:00 AM,96.981,23.292,,,,
770,09/03/18 06:05:00 AM,96.998,23.292,,,,
771,09/03/18 06:10:00 AM,97.012,23.196,,,,
772,09/03/18 06:15:00 AM,97.012,23.196,,,,
773,09/03/18 06:20:00 AM,96.995,23.196,,,,
774,09/03/18 06:25:00 AM,97.028,23.196,,,,
775,09/03/18 06:30:00 AM,97.028,23.196,,,,
776,09/03/18 06:35:00 AM,97.028,23.196,,,,
777,09/03/18 06:40:00 AM,97.028,23.196,,,,
778,09/03/18 06:45:00 AM,97.045,23.196,,,,
779,09/03/18 06:50:00 AM,97.045,23.196,,,,
780,09/03/18 06:55:00 AM,97.045,23.196,,,,
781,09/03/18 07:00:00 AM,97.045,23.196,,,,
782,09/03/18 07:05:00 AM,97.045,23.196,,,,
783,09/03/18 07:10:00 AM,97.028,23.196,,,,
784,09/03/18 07:15:00 AM,97.045,23.196,,,,
785,09/03/18 07:20:00 AM,97.062,23.196,,,,
786,09/03/18 07:25:00 AM,97.045,23.196,,,,
787,09/03/18 07:30:00 AM,97.045,23.196,,,,
788,09/03/18 07:35:00 AM,97.045,23.196,,,,
789,09/03/18 07:40:00 AM,97.062,23.196,,,,
790,09/03/18 07:45:00 AM,97.062,23.196,,,,
791,09/03/18 07:50:00 AM,97.065,23.292,,,,
792,09/03/18 07:55:00 AM,97.048,23.292,,,,
793,09/03/18 08:00:00 AM,97.065,23.292,,,,
794,09/03/18 08:05:00 AM,97.065,23.292,,,,
795,09/03/18 08:10:00 AM,97.068,23.388,,,,
796,09/03/18 08:15:00 AM,97.068,23.388,,,,
797,09/03/18 08:20:00 AM,97.051,23.388,,,,
798,09/03/18 08:25:00 AM,97.068,23.388,,,,
799,09/03/18 08:30:00 AM,97.068,23.388,,,,
800,09/03/18 08:35:00 AM,97.071,23.484,,,,
801,09/03/18 08:40:00 AM,97.054,23.484,,,,
802,09/03/18 08:45:00 AM,97.054,23.484,,,,
803,09/03/18 08:50:00 AM,97.071,23.484,,,,
804,09/03/18 08:55:00 AM,97.054,23.484,,,,
805,09/03/18 09:00:00 AM,97.071,23.484,,,,
806,09/03/18 09:05:00 AM,97.074,23.581,,,,
807,09/03/18 09:10:00 AM,97.074,23.581,,,,
808,09/03/18 09:15:00 AM,97.074,23.581,,,,
809,09/03/18 09:20:00 AM,97.091,23.581,,,,
810,09/03/18 09:25:00 AM,97.091,23.581,,,,
811,09/03/18 09:30:00 AM,97.091,23.581,,,,
812,09/03/18 09:35:00 AM,97.111,23.677,,,,
813,09/03/18 09:40:00 AM,97.094,23.677,,,,
814,09/03/18 09:45:00 AM,97.077,23.677,,,,
815,09/03/18 09:50:00 AM,97.111,23.677,,,,
816,09/03/18 09:55:00 AM,97.077,23.677,,,,
817,09/03/18 10:00:00 AM,97.077,23.677,,,,
818,09/03/18 10:05:00 AM,97.097,23.773,,,,
819,09/03/18 10:10:00 AM,97.097,23.773,,,,
820,09/03/18 10:15:00 AM,97.097,23.773,,,,
821,09/03/18 10:20:00 AM,97.080,23.773,,,,
822,09/03/18 10:25:00 AM,97.080,23.773,,,,
823,09/03/18 10:30:00 AM,97.066,23.869,,,,
824,09/03/18 10:35:00 AM,97.066,23.869,,,,
825,09/03/18 10:40:00 AM,97.066,23.869,,,,
826,09/03/18 10:45:00 AM,97.066,23.869,,,,
827,09/03/18 10:50:00 AM,97.086,23.966,,,,
828,09/03/18 10:55:00 AM,97.069,23.966,,,,
829,09/03/18 11:00:00 AM,97.069,23.966,,,,
830,09/03/18 11:05:00 AM,97.069,23.966,,,,
831,09/03/18 11:10:00 AM,97.039,24.062,,,,
832,09/03/18 11:15:00 AM,97.039,24.062,,,,
833,09/03/18 11:20:00 AM,97.039,24.062,,,,
834,09/03/18 11:25:00 AM,97.025,24.158,,,,
835,09/03/18 11:30:00 AM,97.025,24.158,,,,
836,09/03/18 11:35:00 AM,97.025,24.158,,,,
837,09/03/18 11:40:00 AM,97.008,24.158,,,,
838,09/03/18 11:45:00 AM,97.008,24.158,,,,
839,09/03/18 11:50:00 AM,96.995,24.255,,,,
840,09/03/18 11:55:00 AM,96.995,24.255,,,,
841,09/03/18 12:00:00 PM,96.961,24.255,,,,
842,09/03/18 12:05:00 PM,96.964,24.351,,,,
843,09/03/18 12:10:00 PM,96.964,24.351,,,,
844,09/03/18 12:15:00 PM,96.947,24.351,,,,
845,09/03/18 12:20:00 PM,96.931,24.351,,,,
846,09/03/18 12:25:00 PM,96.934,24.448,,,,
847,09/03/18 12:30:00 PM,96.917,24.448,,,,
848,09/03/18 12:35:00 PM,96.900,24.448,,,,
849,09/03/18 12:40:00 PM,96.883,24.448,,,,
850,09/03/18 12:45:00 PM,96.867,24.448,,,,
851,09/03/18 12:50:00 PM,96.886,24.545,,,,
852,09/03/18 12:55:00 PM,96.870,24.545,,,,
853,09/03/18 01:00:00 PM,96.853,24.545,,,,
854,09/03/18 01:05:00 PM,96.839,24.641,,,,
855,09/03/18 01:10:00 PM,96.839,24.641,,,,
856,09/03/18 01:15:00 PM,96.825,24.738,,,,
857,09/03/18 01:20:00 PM,96.825,24.738,,,,
858,09/03/18 01:25:00 PM,96.828,24.835,,,,
859,09/03/18 01:30:00 PM,96.814,24.931,,,,
860,09/03/18 01:35:00 PM,96.801,25.028,,,,
861,09/03/18 01:40:00 PM,96.804,25.125,,,,
862,09/03/18 01:45:00 PM,96.790,25.222,,,,
863,09/03/18 01:50:00 PM,96.776,25.319,,,,
864,09/03/18 01:55:00 PM,96.779,25.416,,,,
865,09/03/18 02:00:00 PM,96.768,25.610,,,,
866,09/03/18 02:05:00 PM,96.771,25.708,,,,
867,09/03/18 02:10:00 PM,96.744,25.902,,,,
868,09/03/18 02:15:00 PM,96.730,26.000,,,,
869,09/03/18 02:20:00 PM,96.736,26.195,,,,
870,09/03/18 02:25:00 PM,96.722,26.292,,,,
871,09/03/18 02:30:00 PM,96.725,26.390,,,,
872,09/03/18 02:35:00 PM,96.711,26.488,,,,
873,09/03/18 02:40:00 PM,96.700,26.683,,,,
874,09/03/18 02:45:00 PM,96.687,26.781,,,,
875,09/03/18 02:50:00 PM,96.673,26.879,,,,
876,09/03/18 02:55:00 PM,96.676,26.977,,,,
877,09/03/18 03:00:00 PM,96.645,27.075,,,,
878,09/03/18 03:05:00 PM,96.665,27.173,,,,
879,09/03/18 03:10:00 PM,96.637,27.370,,,,
880,09/03/18 03:15:00 PM,96.640,27.468,,,,
881,09/03/18 03:20:00 PM,96.626,27.567,,,,
882,09/03/18 03:25:00 PM,96.612,27.665,,,,
883,09/03/18 03:30:00 PM,96.618,27.862,,,,
884,09/03/18 03:35:00 PM,96.638,27.961,,,,
885,09/03/18 03:40:00 PM,96.624,28.060,,,,
886,09/03/18 03:45:00 PM,96.610,28.159,,,,
887,09/03/18 03:50:00 PM,96.613,28.258,,,,
888,09/03/18 03:55:00 PM,96.610,28.159,,,,
889,09/03/18 04:00:00 PM,96.607,28.060,,,,
890,09/03/18 04:05:00 PM,96.585,27.862,,,,
891,09/03/18 04:10:00 PM,96.599,27.764,,,,
892,09/03/18 04:15:00 PM,96.596,27.665,,,,
893,09/03/18 04:20:00 PM,96.593,27.567,,,,
894,09/03/18 04:25:00 PM,96.587,27.370,,,,
895,09/03/18 04:30:00 PM,96.601,27.272,,,,
896,09/03/18 04:35:00 PM,96.581,27.173,,,,
897,09/03/18 04:40:00 PM,96.581,27.173,,,,
898,09/03/18 04:45:00 PM,96.561,27.075,,,,
899,09/03/18 04:50:00 PM,96.558,26.977,,,,
900,09/03/18 04:55:00 PM,96.555,26.879,,,,
901,09/03/18 05:00:00 PM,96.569,26.781,,,,
902,09/03/18 05:05:00 PM,96.566,26.683,,,,
903,09/03/18 05:10:00 PM,96.580,26.585,,,,
904,09/03/18 05:15:00 PM,96.577,26.488,,,,
905,09/03/18 05:20:00 PM,96.574,26.390,,,,
906,09/03/18 05:25:00 PM,96.574,26.390,,,,
907,09/03/18 05:30:00 PM,96.591,26.390,,,,
908,09/03/18 05:35:00 PM,96.591,26.390,,,,
909,09/03/18 05:40:00 PM,96.591,26.390,,,,
910,09/03/18 05:45:00 PM,96.594,26.488,,,,
911,09/03/18 05:50:00 PM,96.594,26.488,,,,
912,09/03/18 05:55:00 PM,96.594,26.488,,,,
913,09/03/18 06:00:00 PM,96.594,26.488,,,,
914,09/03/18 06:05:00 PM,96.591,26.390,,,,
915,09/03/18 06:10:00 PM,96.608,26.390,,,,
916,09/03/18 06:15:00 PM,96.588,26.292,,,,
917,09/03/18 06:20:00 PM,96.602,26.195,,,,
918,09/03/18 06:25:00 PM,96.602,26.195,,,,
919,09/03/18 06:30:00 PM,96.599,26.097,,,,
920,09/03/18 06:35:00 PM,96.596,26.000,,,,
921,09/03/18 06:40:00 PM,96.579,26.000,,,,
922,09/03/18 06:45:00 PM,96.593,25.902,,,,
923,09/03/18 06:50:00 PM,96.607,25.805,,,,
924,09/03/18 06:55:00 PM,96.607,25.805,,,,
925,09/03/18 07:00:00 PM,96.587,25.708,,,,
926,09/03/18 07:05:00 PM,96.587,25.708,,,,
927,09/03/18 07:10:00 PM,96.601,25.610,,,,
928,09/03/18 07:15:00 PM,96.601,25.610,,,,
929,09/03/18 07:20:00 PM,96.598,25.513,,,,
930,09/03/18 07:25:00 PM,96.614,25.513,,,,
931,09/03/18 07:30:00 PM,96.611,25.416,,,,
932,09/03/18 07:35:00 PM,96.611,25.416,,,,
933,09/03/18 07:40:00 PM,96.608,25.319,,,,
934,09/03/18 07:45:00 PM,96.625,25.319,,,,
935,09/03/18 07:50:00 PM,96.625,25.319,,,,
936,09/03/18 07:55:00 PM,96.639,25.222,,,,
937,09/03/18 08:00:00 PM,96.639,25.222,,,,
938,09/03/18 08:05:00 PM,96.636,25.125,,,,
939,09/03/18 08:10:00 PM,96.653,25.125,,,,
940,09/03/18 08:15:00 PM,96.653,25.125,,,,
941,09/03/18 08:20:00 PM,96.667,25.028,,,,
942,09/03/18 08:25:00 PM,96.667,25.028,,,,
943,09/03/18 08:30:00 PM,96.667,25.028,,,,
944,09/03/18 08:35:00 PM,96.680,24.931,,,,
945,09/03/18 08:40:00 PM,96.680,24.931,,,,
946,09/03/18 08:45:00 PM,96.664,24.931,,,,
947,09/03/18 08:50:00 PM,96.661,24.835,,,,
948,09/03/18 08:55:00 PM,96.694,24.835,,,,
949,09/03/18 09:00:00 PM,96.694,24.835,,,,
950,09/03/18 09:05:00 PM,96.691,24.738,,,,
951,09/03/18 09:10:00 PM,96.691,24.738,,,,
952,09/03/18 09:15:00 PM,96.691,24.738,,,,
